Date_vaw,Open_vaw,High_vaw,Low_vaw,Close_vaw,Volume_vaw,Open_vcr,High_vcr,Low_vcr,Close_vcr,Volume_vcr,Open_vgt,High_vgt,Low_vgt,Close_vgt,Volume_vgt,Open_vfh,High_vfh,Low_vfh,Close_vfh,Volume_vfh,Open_vde,High_vde,Low_vde,Close_vde,Volume_vde,Open_vht,High_vht,Low_vht,Close_vht,Volume_vht,Open_vnq,High_vnq,Low_vnq,Close_vnq,Volume_vnq
2012-07-09,71.073,71.073,70.345,70.564,42949,65.434,65.529,65.029,65.236,37950,64.547,64.64,64.0,64.328,82507,27.779,27.862,27.644,27.76,191496,86.163,86.384,85.292,85.976,110946,64.578,65.077,64.578,65.057,89090,53.451,53.574,53.21,53.51,2214586
2012-07-10,71.21,71.21,69.158,69.54,42222,65.633,65.781,64.568,64.842,116132,64.65,64.83,63.291,63.517,148297,27.931,27.995,27.455,27.564,57185,86.429,86.694,84.12,84.581,168739,65.292,65.35,64.424,64.578,108649,53.774,53.783,52.645,52.933,1902427
2012-07-11,69.54,69.652,68.867,69.321,72150,64.681,64.897,63.928,64.41,37183,63.555,63.689,62.649,63.122,115566,27.573,27.779,27.51,27.708,81050,84.849,86.029,84.75,85.729,211269,64.687,64.687,64.142,64.472,64809,53.009,53.098,52.63,52.993,2022561
2012-07-12,68.583,69.331,67.889,68.913,93906,63.985,64.334,63.429,64.089,21240,62.676,62.752,61.932,62.489,186790,27.446,27.635,27.348,27.518,54497,84.831,85.729,84.29,85.247,191779,64.247,64.822,63.981,64.651,34199,52.734,53.421,52.475,53.154,2817356
2012-07-13,69.25,70.364,69.25,70.181,31051,64.36,65.294,64.36,65.143,20198,62.706,63.47,62.706,63.376,154681,27.663,28.222,27.654,28.186,68373,85.788,86.863,85.656,86.713,152560,64.869,65.388,64.774,65.35,81598,53.322,53.87,53.24,53.807,1841118
2012-07-16,69.971,70.143,69.405,69.916,31342,65.019,65.124,64.559,64.794,18383,63.32,63.527,63.015,63.187,108620,28.176,28.239,28.042,28.129,59374,86.438,87.345,85.967,87.059,134756,65.331,65.462,65.105,65.406,65517,53.765,54.055,53.62,53.91,2218570
2012-07-17,70.262,70.818,69.861,70.729,35362,65.086,65.5,64.587,65.359,343975,63.517,63.594,62.518,63.281,96358,28.33,28.33,27.913,28.32,147566,87.449,88.186,86.091,88.143,150746,65.49,66.302,65.236,66.217,93442,54.227,54.597,53.702,54.427,2489348
2012-07-18,70.417,71.285,70.417,71.065,33091,65.208,65.924,65.162,65.707,33610,63.206,64.669,63.206,64.517,147231,28.17,28.325,28.123,28.208,79768,87.78,88.961,87.656,88.82,120295,66.104,66.508,65.859,66.369,184159,54.357,54.438,53.926,54.105,2096062
2012-07-19,71.366,71.978,71.121,71.84,94776,65.877,66.553,65.753,66.206,27327,65.112,65.585,65.026,65.377,129724,28.204,28.266,27.879,27.95,91696,89.226,89.361,88.607,89.085,100431,66.453,66.453,66.009,66.312,69747,54.13,54.306,53.179,53.539,2933240
2012-07-20,71.486,71.486,71.101,71.238,51060,65.743,65.771,65.304,65.304,23038,65.235,65.235,64.462,64.517,114256,27.76,27.779,27.564,27.591,74730,88.828,89.226,88.365,89.226,89800,65.99,65.99,65.35,65.406,61004,53.145,53.421,53.017,53.257,1829956
2012-07-23,70.005,70.243,69.441,70.108,26378,64.428,64.597,63.854,64.41,44482,63.32,63.952,62.752,63.782,121874,27.122,27.402,27.06,27.357,137950,87.547,88.384,86.793,88.109,125609,64.794,64.794,64.218,64.623,57555,52.63,53.017,52.508,52.872,1664554
2012-07-24,70.034,70.172,68.573,69.021,24104,64.587,64.587,63.477,63.891,37390,63.716,63.867,62.743,63.159,160720,27.417,27.417,27.028,27.253,95040,88.402,88.402,85.72,86.802,109309,64.697,64.697,63.577,63.917,132341,52.932,53.137,52.357,52.69,2407330
2012-07-25,69.432,69.505,68.657,69.021,28889,64.08,64.136,63.571,63.73,72133,62.734,63.32,62.518,62.886,151249,27.384,27.481,27.221,27.348,92953,87.167,87.38,86.073,86.731,155221,64.227,64.247,63.652,64.132,137298,52.942,53.025,52.386,52.669,1675194
2012-07-26,69.851,69.996,68.967,69.478,26151,64.559,64.991,64.155,64.869,44489,63.837,64.101,63.358,63.698,86065,27.689,27.787,27.564,27.68,103887,87.955,89.217,87.84,88.978,181758,64.933,65.008,64.492,64.745,56882,53.337,53.555,52.824,53.137,1693940
2012-07-27,69.805,71.121,69.715,70.947,45630,65.217,66.307,65.217,66.168,46326,64.083,65.283,63.8,65.16,127770,27.797,28.292,27.751,28.157,119482,89.316,90.959,88.783,90.59,216214,65.246,66.302,65.124,66.124,40897,53.467,54.032,53.361,53.644,1822164
2012-07-30,70.836,71.257,70.599,70.937,35586,66.073,66.347,65.707,65.915,31806,65.31,65.65,64.895,65.121,93409,28.104,28.275,28.078,28.094,72259,90.634,91.201,90.236,90.922,146999,66.17,66.17,65.745,65.849,47533,53.719,54.09,53.628,53.896,1699935
2012-07-31,70.719,70.937,70.381,70.529,47894,65.659,65.659,65.153,65.181,45677,65.112,65.594,65.112,65.198,93409,28.008,28.123,27.953,28.026,76893,90.678,91.085,89.803,89.803,153051,65.604,66.029,65.388,65.388,41798,53.95,54.005,53.639,53.812,2210631
2012-08-01,70.738,71.139,70.215,70.225,58283,65.51,65.65,64.71,64.747,47193,65.5,65.5,64.64,64.856,77145,28.176,28.204,27.862,27.879,95670,90.163,90.615,89.342,90.19,47046,65.736,65.84,65.17,65.17,237276,54.121,54.411,53.555,53.555,3306442
2012-08-02,69.778,70.252,69.039,69.55,73697,64.41,65.095,64.126,64.785,20684,64.377,65.178,64.093,64.567,104341,27.663,27.816,27.446,27.671,77196,89.112,89.457,87.797,88.517,102687,64.831,65.087,64.292,64.687,36730,53.539,53.807,53.154,53.711,2030909
2012-08-03,70.937,71.32,70.607,70.937,29407,65.633,66.252,65.623,66.056,32047,65.575,66.132,65.283,65.914,140105,28.013,28.374,28.013,28.284,65039,89.937,91.177,89.937,90.643,98622,65.538,65.898,65.388,65.499,36933,54.218,54.355,54.042,54.13,2146437
2012-08-06,71.34,72.123,71.285,71.788,56036,66.206,66.563,66.206,66.357,73259,66.152,66.765,66.132,66.442,126880,28.32,28.51,28.292,28.302,137019,90.788,91.393,90.779,90.931,84327,65.678,65.707,65.433,65.548,122922,54.339,54.467,54.073,54.073,2192821
2012-08-07,72.023,72.808,72.023,72.461,27658,66.779,67.421,66.779,67.168,154148,66.641,67.414,66.641,67.112,189356,28.383,28.635,28.383,28.427,105791,91.492,92.711,91.492,92.277,117770,65.707,65.707,65.423,65.558,51250,54.26,54.26,53.435,53.435,3065218
2012-08-08,72.26,72.899,72.179,72.635,22444,66.854,67.061,66.611,67.033,530349,66.971,67.388,66.867,67.18,92502,28.339,28.537,28.013,28.436,92532,91.926,92.721,91.755,92.359,67051,65.586,65.716,65.433,65.623,88339,53.308,53.413,52.896,53.071,2355467
2012-08-09,72.544,73.247,72.451,72.955,31865,67.053,67.158,66.789,66.978,45388,67.293,67.576,67.199,67.433,137471,28.374,28.545,28.374,28.409,58892,92.12,93.331,92.038,92.887,81421,65.726,65.849,65.48,65.613,71944,53.128,53.283,52.815,52.904,1641992
2012-08-10,72.479,73.089,72.479,73.061,18337,66.883,66.94,66.544,66.94,40872,67.189,67.642,67.15,67.632,55872,28.339,28.474,28.292,28.456,97263,92.443,93.264,91.835,93.209,60241,65.633,65.925,65.471,65.925,43979,52.805,53.001,52.734,52.976,1224043
2012-08-13,72.844,73.019,72.233,72.596,14625,67.139,67.139,66.489,66.95,16447,67.604,67.773,67.199,67.728,84975,28.427,28.474,28.275,28.456,70926,93.146,93.245,92.25,92.673,56099,65.888,65.888,65.415,65.736,41026,52.951,53.057,52.653,52.933,1796181
2012-08-14,72.889,73.054,72.096,72.288,62699,67.184,67.384,66.845,67.015,63756,68.009,68.009,67.388,67.518,215964,28.598,28.645,28.374,28.446,81842,93.116,93.302,92.379,92.683,93652,66.037,66.066,65.802,65.971,43952,53.112,53.128,52.734,52.824,1966978
2012-08-15,72.105,72.681,72.087,72.651,19497,66.854,67.305,66.854,67.241,63057,67.527,67.877,67.518,67.718,103709,28.427,28.588,28.383,28.552,59969,92.536,92.933,92.314,92.629,81000,66.104,66.282,65.971,66.217,38968,52.759,53.162,52.759,53.063,1338374
2012-08-16,72.616,73.83,72.616,73.711,54695,67.467,68.049,67.221,67.93,64885,68.009,68.86,68.009,68.726,159763,28.608,28.76,28.465,28.707,96880,92.887,93.696,92.711,93.559,121078,66.199,66.199,65.707,66.019,40288,53.106,53.467,52.815,53.467,1689929
2012-08-17,73.82,73.894,73.511,73.793,36312,67.975,68.389,67.975,68.322,39203,68.915,69.18,68.785,69.16,125900,28.77,28.835,28.707,28.808,135863,93.615,93.734,93.173,93.366,111966,66.217,66.217,65.558,65.812,42227,53.51,53.539,53.283,53.484,2199355
2012-08-20,73.458,73.711,73.118,73.667,33014,68.285,68.285,67.713,67.947,35286,69.16,69.32,68.83,69.284,443174,28.742,28.888,28.742,28.888,146100,93.126,93.421,92.776,93.081,110105,65.782,65.925,65.67,65.868,60168,53.492,53.574,53.063,53.33,3360924
2012-08-21,73.82,74.542,73.448,73.657,33178,68.088,68.476,67.739,67.91,141396,69.567,69.775,68.669,68.952,219317,28.95,29.221,28.87,28.95,128102,93.468,93.96,92.601,92.795,94615,66.076,66.245,65.643,65.763,48532,53.524,53.606,53.33,53.444,1804567
2012-08-22,73.529,74.158,73.036,74.158,41078,67.947,68.23,67.814,68.098,27071,68.81,69.16,68.396,69.029,162287,28.88,28.986,28.742,28.88,125018,92.582,93.182,92.204,93.062,137124,65.576,65.878,65.471,65.763,36018,53.337,53.435,52.824,53.413,2347750
2012-08-23,74.158,74.158,73.061,73.128,21693,67.994,67.994,67.487,67.636,24579,68.775,68.83,68.227,68.424,153796,28.826,28.87,28.608,28.626,102729,92.868,93.098,91.909,92.001,211963,65.859,65.859,65.48,65.653,40450,53.33,53.435,53.057,53.25,3002412
2012-08-24,72.791,73.165,72.626,73.011,34535,67.513,68.135,67.477,68.058,63448,68.198,68.85,68.019,68.699,73087,28.579,28.853,28.519,28.789,65717,91.755,92.758,91.384,92.563,91034,65.773,66.321,65.379,66.189,31308,53.202,53.574,53.001,53.426,2413925
2012-08-27,73.228,73.228,72.527,72.589,50771,68.322,68.322,67.842,67.994,27509,69.048,69.141,68.689,68.793,109536,28.853,28.888,28.7,28.77,62078,92.691,93.146,92.277,92.443,114036,66.292,66.537,66.066,66.264,72508,53.628,53.711,53.322,53.589,1477049
2012-08-28,72.388,72.745,72.325,72.442,25368,67.956,68.322,67.862,68.135,26076,68.716,68.991,68.472,68.775,160842,28.734,28.895,28.664,28.789,119914,92.314,92.923,92.222,92.591,116623,66.225,66.415,66.009,66.225,52425,53.467,53.822,53.3,53.774,1475607
2012-08-29,72.497,72.801,72.133,72.69,13587,68.24,68.568,68.126,68.485,15963,68.896,69.056,68.546,68.896,95674,28.87,28.933,28.78,28.895,133799,92.655,92.711,91.935,92.083,82099,66.189,66.698,66.189,66.453,47150,53.879,53.904,53.653,53.758,1486541
2012-08-30,72.416,72.416,71.969,72.005,20285,68.35,68.417,68.049,68.183,26489,68.669,68.669,67.944,68.029,133085,28.789,28.798,28.608,28.76,66568,91.727,91.727,90.769,90.987,121744,66.264,66.359,65.971,66.217,32821,53.598,53.733,53.435,53.635,1705205
2012-08-31,72.589,72.991,72.197,72.861,18118,68.52,68.624,68.25,68.417,28983,68.536,68.726,67.801,68.536,99117,28.922,28.949,28.698,28.887,96398,91.663,92.277,91.177,91.797,148108,66.537,66.717,66.056,66.481,76229,53.876,53.926,53.381,53.806,3081707
2012-09-04,72.783,72.783,71.696,72.114,42290,68.34,68.691,67.795,68.36,59084,68.566,68.765,67.829,68.576,125650,28.842,29.059,28.759,29.005,141701,91.765,91.872,90.498,91.267,115166,66.369,66.915,66.114,66.726,264763,53.812,54.245,53.429,54.184,2125647
2012-09-05,71.969,72.434,71.969,72.315,33463,68.493,68.718,68.399,68.52,39297,68.528,68.793,68.293,68.502,158325,29.013,29.039,28.904,28.959,123087,91.229,91.501,90.859,91.085,153735,66.953,67.019,66.547,66.746,70539,54.261,54.307,53.853,54.089,1999706
2012-09-06,72.808,74.167,72.808,74.078,41778,68.86,70.046,68.86,70.036,27958,68.952,70.132,68.952,70.113,303245,29.104,29.576,29.068,29.559,144626,91.645,93.549,91.645,92.941,108706,66.869,67.867,66.849,67.802,65729,54.332,54.583,54.289,54.576,2943744
2012-09-07,74.595,75.546,74.595,75.5,57845,70.291,70.571,70.233,70.518,107972,70.019,70.189,69.699,70.097,301472,29.628,29.875,29.628,29.837,130724,93.164,94.582,93.164,94.563,134012,67.906,68.002,67.63,67.792,139563,54.683,54.764,54.512,54.623,2044147
2012-09-10,75.207,76.092,75.207,75.435,128997,70.393,70.77,70.301,70.329,121364,69.953,70.058,69.228,69.236,163425,29.807,29.87,29.608,29.608,92737,94.421,94.967,94.053,94.092,111719,67.792,67.838,67.547,67.557,52296,54.539,54.556,54.121,54.193,4679882
2012-09-11,75.529,76.131,75.372,75.655,37132,70.432,70.526,70.176,70.329,35560,69.36,69.716,69.2,69.369,180876,29.671,29.841,29.528,29.833,193404,94.374,95.264,94.374,95.042,113827,67.63,67.782,67.444,67.557,73110,54.184,54.379,54.042,54.355,4433021
2012-09-12,75.72,76.03,75.118,75.628,36157,70.657,70.733,70.281,70.647,107500,69.642,69.785,69.236,69.652,187267,29.933,30.04,29.841,29.969,277623,95.552,95.743,95.157,95.485,126448,67.737,67.756,67.462,67.566,46460,54.404,54.533,54.235,54.467,4236608
2012-09-13,75.59,77.844,75.41,77.499,53907,70.554,71.691,70.441,71.465,101850,69.716,70.925,69.652,70.652,193934,29.95,30.664,29.851,30.59,261169,95.706,97.727,95.072,97.338,350187,67.64,68.453,67.406,68.312,179337,54.525,55.217,54.443,55.136,5540505
2012-09-14,78.02,78.976,78.002,78.467,79017,71.74,72.361,71.711,71.956,121143,70.925,71.576,70.925,71.341,182511,30.862,31.124,30.782,30.889,197137,98.041,99.54,97.815,98.812,241975,68.349,68.443,67.932,68.102,125384,55.266,55.793,55.243,55.446,6022001
2012-09-17,78.267,78.267,77.061,77.26,38575,71.984,71.984,71.411,71.534,30390,71.435,71.435,70.982,71.255,165844,30.834,30.853,30.528,30.571,136952,98.545,99.029,97.642,97.922,180688,68.102,68.414,68.01,68.414,75695,55.467,55.725,55.208,55.282,3013780
2012-09-18,77.032,77.179,76.595,76.969,71842,71.382,71.382,70.997,71.222,20192,70.982,71.284,70.982,71.255,84019,30.5,30.537,30.365,30.454,80125,97.467,97.632,96.488,97.028,183627,68.453,68.811,68.349,68.736,44639,55.112,55.162,54.583,54.755,2907448
2012-09-19,77.087,77.699,77.087,77.499,34802,71.316,72.042,71.307,71.89,40048,71.454,71.454,71.04,71.189,158200,30.528,30.581,30.401,30.417,150516,97.125,97.125,96.171,96.171,192362,68.897,69.0,68.669,68.774,43647,54.801,54.845,54.453,54.453,2446298
2012-09-20,76.832,77.362,76.384,77.28,27775,71.475,71.749,71.204,71.749,32331,70.839,70.973,70.586,70.954,99860,30.211,30.211,30.019,30.211,137816,95.437,96.669,95.006,96.508,146397,68.736,69.037,68.367,69.037,65315,54.209,54.219,53.453,53.649,5314667
2012-09-21,77.936,78.146,76.976,77.024,30989,72.155,72.155,71.673,71.701,25826,71.417,71.464,70.982,71.068,118137,30.436,30.436,30.138,30.138,66659,97.241,97.348,96.6,96.708,176738,69.292,69.517,69.189,69.386,107947,53.73,53.828,53.61,53.657,7607962
2012-09-24,76.419,77.032,76.419,76.733,43729,71.429,71.598,71.279,71.362,26360,70.332,70.547,70.097,70.406,169343,30.019,30.282,29.956,30.119,188187,95.929,96.47,95.861,96.152,95866,69.235,69.509,69.093,69.376,108560,53.422,53.845,53.397,53.453,5552359
2012-09-25,76.877,77.032,75.454,75.454,33814,71.598,71.89,70.581,70.591,33952,70.633,70.633,69.228,69.264,157189,30.229,30.3,29.71,29.71,72767,96.392,96.659,95.034,95.121,153917,69.679,70.132,69.245,69.263,92815,53.625,53.666,52.641,52.665,6340958
2012-09-26,75.29,75.5,74.551,75.127,34303,70.581,70.601,69.736,70.129,37208,69.18,69.18,68.198,68.689,125823,29.576,29.692,29.485,29.495,88419,94.654,94.779,93.855,94.139,250345,69.075,69.348,68.783,68.867,91296,52.617,52.975,52.56,52.657,3313728
2012-09-27,75.701,76.185,75.236,76.092,35146,70.45,71.062,70.281,70.865,37672,68.86,69.877,68.726,69.765,113151,29.692,29.911,29.621,29.775,82228,94.787,95.687,94.497,95.465,114113,69.131,69.481,68.933,69.358,100943,52.869,53.251,52.698,52.886,1897224
2012-09-28,75.701,75.801,75.335,75.646,49565,70.488,70.77,70.103,70.563,22489,69.539,69.972,69.141,69.264,115400,29.694,29.822,29.605,29.694,115922,95.224,95.264,94.449,95.025,149529,68.971,69.254,68.755,69.057,61839,52.761,53.048,52.499,52.801,3572457
2012-10-01,76.067,76.561,75.59,75.781,36677,70.901,71.316,70.403,70.554,61167,69.52,69.934,68.84,69.019,564404,29.937,30.092,29.71,29.802,401160,95.581,96.315,95.309,95.475,83437,69.34,69.896,69.33,69.491,168892,52.91,53.08,51.867,52.414,6341746
2012-10-02,76.047,76.067,75.052,75.464,39039,70.929,70.929,70.216,70.508,52137,69.293,69.462,68.651,69.208,160174,29.921,29.946,29.738,29.875,106986,96.073,96.073,94.94,95.485,141437,69.99,70.008,69.491,69.848,175589,52.569,52.811,52.349,52.811,3089925
2012-10-03,75.51,75.573,74.926,75.162,34048,70.61,71.194,70.563,70.948,778603,69.414,69.632,69.038,69.444,89228,29.956,30.192,29.82,30.083,103129,95.309,95.309,93.819,94.261,134666,70.0,70.395,69.802,70.33,120494,52.886,53.381,52.829,52.919,3603316
2012-10-04,75.755,76.313,75.599,76.131,33293,71.279,71.691,71.279,71.655,36961,69.482,69.726,69.095,69.605,109848,30.264,30.464,30.192,30.464,132783,94.805,95.367,94.582,95.273,126414,70.725,70.932,70.443,70.783,70243,53.17,53.33,52.65,52.902,2778153
2012-10-05,76.476,77.142,76.2,76.403,37098,72.275,72.408,71.636,71.834,105225,69.925,70.01,69.019,69.141,109345,30.726,30.726,30.374,30.483,124678,95.599,95.851,94.7,94.977,94594,71.254,71.254,70.583,70.802,133072,52.949,53.251,52.794,52.966,2013235
2012-10-08,76.011,76.458,75.857,76.175,28451,71.655,71.834,71.465,71.598,17522,68.765,68.886,68.274,68.396,204733,30.308,30.491,30.274,30.436,87522,94.449,95.244,94.357,95.102,73014,70.735,70.745,70.349,70.651,152213,52.69,52.878,52.601,52.854,2246181
2012-10-09,76.121,76.476,75.464,75.464,75825,71.843,71.843,70.535,70.554,23506,68.274,68.274,67.254,67.527,147807,30.392,30.545,30.165,30.211,131418,95.111,96.037,95.111,95.264,180249,70.556,70.556,69.679,69.716,120571,52.869,53.119,52.641,52.657,2820310
2012-10-10,75.372,75.372,74.633,74.761,153960,70.581,70.723,70.094,70.186,29074,67.405,67.547,67.056,67.18,123531,30.11,30.327,30.092,30.247,180339,94.795,94.901,93.375,93.568,148019,69.755,69.755,69.037,69.112,141609,52.723,52.983,52.569,52.869,2442061
2012-10-11,75.318,75.765,75.081,75.108,23564,70.733,70.788,69.885,70.036,34105,67.728,67.754,67.001,67.01,254130,30.473,30.554,30.355,30.382,108253,94.365,95.092,94.279,94.347,101183,69.517,69.802,69.367,69.376,56860,53.119,53.258,52.829,52.829,1892084
2012-10-12,75.29,75.345,74.432,74.633,21076,70.075,70.329,69.82,69.99,26506,67.01,67.396,66.886,67.095,114757,30.211,30.256,29.895,29.974,91050,94.347,94.469,93.236,93.782,98573,69.661,69.696,69.14,69.218,40094,52.919,53.127,52.593,52.641,2142354
2012-10-15,74.724,75.308,74.367,75.272,17942,70.216,70.733,69.913,70.667,41994,67.311,67.594,66.906,67.499,76682,30.119,30.274,29.895,30.274,156180,93.696,94.327,92.97,94.253,72005,69.631,70.094,69.423,70.056,67923,52.657,53.024,52.388,52.992,2715001
2012-10-16,75.728,76.96,75.728,76.868,36761,71.053,71.382,70.968,71.326,47774,67.661,68.669,67.661,68.632,115666,30.444,30.537,30.355,30.444,142264,94.673,95.762,94.673,95.668,75505,70.592,70.773,70.264,70.755,74560,53.195,53.406,53.154,53.317,2898551
2012-10-17,77.151,77.727,76.976,77.597,24397,71.551,71.918,71.495,71.721,32391,68.085,68.396,67.781,68.14,101649,30.545,30.81,30.5,30.8,115090,95.792,96.911,95.706,96.834,93754,71.103,71.103,70.583,70.802,89887,53.08,53.277,52.821,53.17,3279319
2012-10-18,77.508,77.982,77.081,77.699,84475,71.711,72.183,71.534,71.843,45686,67.935,68.037,66.961,67.14,152451,30.782,30.952,30.743,30.853,125642,96.354,97.125,96.354,96.873,76282,70.501,70.66,70.237,70.641,88801,53.089,53.73,53.089,53.715,2652555
2012-10-19,77.38,77.38,75.883,76.257,33310,71.617,71.617,70.393,70.667,21453,66.961,66.961,65.556,65.632,245983,30.772,30.772,30.336,30.483,118104,96.873,96.95,95.034,95.309,103700,70.651,70.66,69.16,69.367,80301,53.691,53.901,53.187,53.267,2517505
2012-10-22,75.966,76.496,75.655,76.419,36601,70.581,70.638,69.885,70.375,33067,65.64,66.246,65.5,66.152,152116,30.491,30.528,30.237,30.473,372624,95.157,95.581,93.8,94.759,119853,69.706,69.706,68.907,69.32,52908,53.224,53.277,52.69,53.0,2021395
2012-10-23,74.996,74.996,73.912,74.542,41680,69.847,70.0,69.171,69.802,79126,65.585,66.055,65.292,65.5,216087,30.065,30.138,29.885,30.055,201866,93.331,93.341,91.935,92.591,162900,68.697,68.697,67.942,68.433,74383,52.617,52.715,52.089,52.463,2431443
2012-10-24,74.824,75.118,74.268,74.422,34913,70.094,70.094,69.358,69.51,31435,65.819,65.991,64.981,65.121,160128,30.173,30.229,30.002,30.074,151921,93.052,93.209,91.755,91.926,162026,68.623,68.829,68.358,68.404,63310,52.601,52.788,52.26,52.422,2092957
2012-10-25,74.996,75.108,73.866,74.404,37846,70.027,70.233,69.113,69.339,51528,65.604,65.678,64.726,65.017,157995,30.355,30.365,29.903,30.128,143962,92.786,92.895,91.72,92.739,84162,68.669,69.179,68.669,68.951,40966,52.715,52.949,51.755,52.275,2495484
2012-10-26,74.488,74.689,73.949,74.506,109904,69.358,69.679,68.767,69.397,28344,64.972,65.396,64.442,65.16,195234,30.128,30.128,29.775,29.956,136037,92.61,93.439,92.343,92.84,101262,68.941,69.047,68.322,68.669,54584,52.26,52.26,51.527,51.82,2854431
2012-10-31,74.671,74.989,74.213,74.542,204739,70.018,70.186,69.349,69.961,71201,65.15,65.339,64.64,64.763,266874,30.264,30.264,29.82,30.165,193177,93.007,93.411,92.075,92.721,116925,69.029,69.029,67.83,68.131,133208,52.05,52.374,51.804,52.325,3219830
2012-11-01,74.624,76.167,74.624,76.167,36997,70.166,70.929,70.113,70.892,64327,65.121,66.094,64.962,66.0,279610,30.237,30.483,30.173,30.464,141788,92.352,93.421,92.352,93.331,141822,68.331,68.941,68.284,68.697,292583,52.422,52.788,52.193,52.577,2843633
2012-11-02,76.341,76.341,74.633,74.642,34378,71.335,71.682,70.677,70.677,64773,66.236,66.236,65.017,65.066,131920,30.753,30.753,30.256,30.29,151216,93.507,93.893,91.492,91.745,104361,69.029,69.093,68.226,68.226,70511,52.878,53.301,52.836,52.925,3183102
2012-11-05,74.698,75.207,74.367,75.162,27438,70.705,70.901,70.271,70.818,136849,65.14,65.65,65.026,65.537,122182,30.274,30.29,29.965,30.237,222088,91.737,92.648,91.492,92.472,83492,68.293,68.603,68.01,68.473,73241,52.925,52.992,52.26,52.577,2009328
2012-11-06,75.318,76.193,75.162,75.837,28176,71.015,71.382,70.909,71.307,83244,65.848,66.366,65.754,65.952,139944,30.365,30.609,30.3,30.562,141744,92.988,94.204,92.811,93.846,91034,68.443,68.951,68.197,68.623,71249,52.764,52.91,52.463,52.802,1741130
2012-11-07,74.926,75.025,73.902,74.715,46874,70.667,70.875,69.856,70.338,66546,65.206,65.339,63.991,64.216,300751,30.156,30.156,29.559,29.586,280705,92.582,92.691,90.661,91.183,147505,68.246,68.246,66.839,67.453,146506,52.511,52.78,52.316,52.569,3049380
2012-11-08,74.395,74.651,73.448,73.638,41555,70.347,70.478,69.142,69.142,39700,64.49,64.669,63.31,63.31,609486,29.738,29.911,29.35,29.35,109605,91.229,91.573,89.645,89.645,140727,67.622,67.622,66.612,66.651,88097,52.585,52.585,51.934,51.943,2206270
2012-11-09,73.621,74.35,73.247,73.501,29275,68.718,69.5,68.559,69.02,73551,63.235,64.216,63.225,63.622,236474,29.16,29.646,29.16,29.393,103926,89.351,90.651,88.925,89.635,138314,66.235,67.282,66.235,66.869,74446,51.839,52.171,51.569,51.804,2953480
2012-11-12,73.949,73.949,73.238,73.383,56035,69.293,69.293,68.794,68.868,43387,63.847,63.857,63.169,63.414,114345,29.576,29.576,29.294,29.386,169032,89.92,90.011,89.396,89.689,139621,67.386,67.472,67.019,67.114,126116,51.902,51.95,51.488,51.682,1454517
2012-11-13,73.071,73.83,72.783,73.191,43650,68.52,69.538,68.467,68.973,55732,62.868,63.565,62.696,63.025,191037,29.167,29.531,29.151,29.204,95039,88.952,90.38,88.853,89.182,82944,66.782,67.593,66.726,66.924,122141,51.488,51.943,51.406,51.642,2027709
2012-11-14,73.182,73.191,71.742,71.83,59255,69.2,69.263,67.675,67.824,52269,63.291,63.48,62.254,62.356,209828,29.294,29.321,28.548,28.624,151273,89.386,89.599,87.965,88.1,173181,66.869,67.075,65.84,66.019,106540,51.859,51.859,50.511,50.676,3062932
2012-11-15,71.603,71.942,70.937,71.366,77699,67.777,68.116,67.364,67.694,80971,62.386,62.592,61.819,62.007,313037,28.624,28.879,28.558,28.689,130941,88.124,88.916,87.521,88.081,125949,65.888,66.029,65.452,65.802,106559,50.697,50.983,50.137,50.438,3877649
2012-11-16,71.392,71.821,70.7,71.657,43179,67.9,68.35,67.487,68.25,51322,62.063,62.403,61.159,62.263,198164,28.698,28.922,28.506,28.922,105254,88.26,88.597,87.049,88.56,106837,65.736,66.518,65.716,66.396,94990,50.481,50.796,50.113,50.749,3009809
2012-11-19,73.146,73.757,72.773,73.73,70696,69.056,69.802,69.047,69.802,65918,62.941,63.981,62.886,63.943,172083,29.302,29.449,29.302,29.411,166911,89.672,90.687,89.627,90.651,131454,67.019,67.188,66.831,67.188,183796,51.309,51.52,51.041,51.374,2598942
2012-11-20,73.692,74.111,73.273,73.749,33343,69.923,70.338,69.593,70.129,130119,63.952,63.952,63.103,63.631,180456,29.403,29.656,29.302,29.611,215868,90.445,90.705,89.664,90.263,88862,67.237,67.576,67.0,67.557,125921,51.447,51.755,51.089,51.755,3063839
2012-11-21,73.82,74.003,73.73,73.859,21270,70.375,70.468,70.018,70.347,64303,63.716,64.046,63.622,63.943,120440,29.621,29.621,29.458,29.611,89084,90.56,90.788,90.129,90.715,84111,67.718,67.747,67.472,67.679,48080,51.788,51.902,51.398,51.665,2404181
2012-11-23,74.278,74.943,74.241,74.943,7748,70.535,71.194,70.488,71.194,46090,64.188,64.942,64.188,64.942,73189,29.856,29.937,29.747,29.937,76364,91.113,91.935,90.94,91.935,47531,67.972,68.404,67.896,68.404,31760,51.813,52.089,51.69,52.05,1133717
2012-11-26,74.633,74.935,74.298,74.935,63311,71.09,71.109,70.581,70.929,71116,64.772,65.386,64.698,65.377,235114,29.903,29.903,29.71,29.895,211179,91.258,91.312,90.552,91.141,114861,68.197,68.197,67.773,68.093,79584,51.934,52.511,51.771,52.154,4513425
